咪咕央视,#genre#
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=202601222243269e3a4835fc504eae852f4a0a93ed417c&mdspid=&spid=699004&netType=4&sid=5501083622&pid=2028597139&timestamp=20260122224326&Channel_ID=0116_2600001300-99000-201600010012859&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=36.134.127.196&SecurityKey=20260122224326&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b36913dab2413418b5465c61a2b10731
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=20260122224255dc985bb1c0b441dd9c111a33f44385bf&mdspid=&spid=699004&netType=4&sid=5500212868&pid=2028597139&timestamp=20260122224255&Channel_ID=0116_2600001300-99000-201600010012858&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.34.90.145&SecurityKey=20260122224255&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ddca8aadf64c15fbaf7e56cd8ff33868
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=20260122224224476b5da82b0345f2a891769a071f469f&mdspid=&spid=699004&netType=4&sid=5501083624&pid=2028597139&timestamp=20260122224224&Channel_ID=0116_2600001300-99000-201600010012857&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=125.34.90.148&SecurityKey=20260122224224&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=23495f83478e05094e5f66c6a6b79111
CCTV5+,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=20260122224458dc6fad90137041b7a89a0ae785be0e4f&mdspid=&spid=699004&netType=4&sid=5500516288&pid=2028597139&timestamp=20260122224458&Channel_ID=0116_2600001300-99000-201600010012862&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=36.138.168.53&SecurityKey=20260122224458&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=953e6e4e0ef2b6a82297946a9db0b6e0
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=2026012222415438f058dd40db44e0a7bd6dcbfee3d757&mdspid=&spid=699004&netType=4&sid=5500212874&pid=2028597139&timestamp=20260122224154&Channel_ID=0116_2600001300-99000-201600010012856&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=125.34.91.145&SecurityKey=20260122224154&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7e7a17552fe01f65d636b526d416af98
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=20260122224123c6f7866ee91e47b09f53684b20021e8a&mdspid=&spid=699004&netType=4&sid=5500988610&pid=2028597139&timestamp=20260122224123&Channel_ID=0116_2600001300-99000-201600010012855&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=125.34.90.205&SecurityKey=20260122224123&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ab4cd43f521202eea4d948861aaff25d
CCTV12,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=202601222240528c6cbc4f1a9541b789c47b615aa73b20&mdspid=&spid=699004&netType=4&sid=5501083627&pid=2028597139&timestamp=20260122224052&Channel_ID=0116_2600001300-99000-201600010012854&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=125.34.89.168&SecurityKey=20260122224052&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6289b3fbc68537d3d2a84ad9ecd7b7d4
CCTV13,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202601222247016702890c45dc493486134c3cae459271&mdspid=&spid=699004&netType=4&sid=2202208864&pid=2028597139&timestamp=20260122224701&Channel_ID=0116_2600001300-99000-201600010012866&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=36.138.171.74&SecurityKey=20260122224701&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=acafd7233b0e5b949147084824271c38
CCTV13,http://pull-hs-f5.flive.douyincdn.com/media/stream-695180860228633260/index.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1769679988&major_anchor_level=common&sign=71caa1f6b7f3159013b402e1b0400258&t_id=037-20260122174627710B9646E4C8968A739B-Pdey7N&volcSecret=71caa1f6b7f3159013b402e1b0400258&volcTime=1769679988
CCTV14,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=20260122224022f728fd15a9344e12a0652a4a12e9a562&mdspid=&spid=699004&netType=4&sid=5500212875&pid=2028597139&timestamp=20260122224022&Channel_ID=0116_2600001300-99000-201600010012853&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=125.34.91.26&SecurityKey=20260122224022&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=92a109bf9b546d91922d71cfe8f8c2dd
CCTV15,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=2026012222395106d323b6633943f698aa33bdc6818e72&mdspid=&spid=699004&netType=4&sid=5501083628&pid=2028597139&timestamp=20260122223951&Channel_ID=0116_2600001300-99000-201600010012852&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=125.34.91.136&SecurityKey=20260122223951&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8c72d66fdf36c41a1ee55037df42c23e
CCTV17,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=202601222239210cf3d0462e1845f189ac67ff8aea7936&mdspid=&spid=699004&netType=4&sid=5501083631&pid=2028597139&timestamp=20260122223921&Channel_ID=0116_2600001300-99000-201600010012851&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=125.34.88.234&SecurityKey=20260122223921&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2524956c23199047249664c689e8226c
CCTV17,http://pull-hls-f1.douyincdn.com/media/stream-118718742662742700/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202601221742256B9606FA61162587CB21-Ip1SzT&wsSecret=ca8200bd266ac1b328d437977308cd82&wsTime=6971f102
CCTV1,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=2026012222473138bd56035c614a35b919f2e9ea8de2b0&mdspid=&spid=699004&netType=4&sid=2201057821&pid=2028597139&timestamp=20260122224731&Channel_ID=0116_2600001300-99000-201600010012867&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=36.133.54.91&SecurityKey=20260122224731&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f6b6fb9c81f732b95cbbdd12f906e66d
CCTV2,http://pull-hls-f1.douyincdn.com/media/stream-695106910011261612/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202601211138448FA9B998510F771A8747-9PrRHC&wsSecret=de5da072805f2c6d3fe8427464714c6f&wsTime=69704a44
CCTV2,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv2hd/1500/index.m3u8?msisdn=202601222246306c030824e2bc44649911b8cfaa467a38&mdspid=&spid=699004&netType=4&sid=5500346945&pid=2028597139&timestamp=20260122224630&Channel_ID=0116_2600001300-99000-201600010012865&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=36.133.194.57&SecurityKey=20260122224630&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=82dd9834fdc5522610420f62014645e3
CCTV2,http://pull-flv-f1.douyincdn.com/media/stream-695106910011261612.flv?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202601211138448FA9B998510F771A8747-9PrRHC&unique_id=stream-695106910011261612_684_flv&wsSecret=258653137fb1ed334218de18f528adaa&wsTime=69704a44
CCTV3,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=202601222245594b83cf9a9af3405d9eb47047cdfafbb5&mdspid=&spid=699004&netType=4&sid=5500212864&pid=2028597139&timestamp=20260122224559&Channel_ID=0116_2600001300-99000-201600010012864&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=36.133.195.17&SecurityKey=20260122224559&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a20bd3b1703446f8932ba8e74b324dd4
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=202601222245299dbecf4290894359997db453a2935d40&mdspid=&spid=699004&netType=4&sid=5500346947&pid=2028597139&timestamp=20260122224529&Channel_ID=0116_2600001300-99000-201600010012863&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=36.133.49.245&SecurityKey=20260122224529&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7801a0e58571ba09fee4669c3686c052
CCTV5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?msisdn=2026012222442771d4ff62436947dfb52a45b6db35d9b3&mdspid=&spid=699004&netType=4&sid=5500516171&pid=2028597139&timestamp=20260122224427&Channel_ID=0116_2600001300-99000-201600010012861&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=36.133.192.216&SecurityKey=20260122224427&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=43de926f4fb5c72c27c77fe500c08939
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=2026012222435621c0ed332c7f4253869e1169f76d729d&mdspid=&spid=699004&netType=4&sid=5500212872&pid=2028597139&timestamp=20260122224356&Channel_ID=0116_2600001300-99000-201600010012860&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=36.134.127.77&SecurityKey=20260122224356&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=18dd09c06d56f740d8bb7b03b55f5a82
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=202601222243269e3a4835fc504eae852f4a0a93ed417c&mdspid=&spid=699004&netType=4&sid=5501083622&pid=2028597139&timestamp=20260122224326&Channel_ID=0116_2600001300-99000-201600010012859&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=36.134.127.196&SecurityKey=20260122224326&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b36913dab2413418b5465c61a2b10731
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=20260122224255dc985bb1c0b441dd9c111a33f44385bf&mdspid=&spid=699004&netType=4&sid=5500212868&pid=2028597139&timestamp=20260122224255&Channel_ID=0116_2600001300-99000-201600010012858&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.34.90.145&SecurityKey=20260122224255&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ddca8aadf64c15fbaf7e56cd8ff33868
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=20260122224224476b5da82b0345f2a891769a071f469f&mdspid=&spid=699004&netType=4&sid=5501083624&pid=2028597139&timestamp=20260122224224&Channel_ID=0116_2600001300-99000-201600010012857&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=125.34.90.148&SecurityKey=20260122224224&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=23495f83478e05094e5f66c6a6b79111
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=2026012222415438f058dd40db44e0a7bd6dcbfee3d757&mdspid=&spid=699004&netType=4&sid=5500212874&pid=2028597139&timestamp=20260122224154&Channel_ID=0116_2600001300-99000-201600010012856&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=125.34.91.145&SecurityKey=20260122224154&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7e7a17552fe01f65d636b526d416af98
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=20260122224123c6f7866ee91e47b09f53684b20021e8a&mdspid=&spid=699004&netType=4&sid=5500988610&pid=2028597139&timestamp=20260122224123&Channel_ID=0116_2600001300-99000-201600010012855&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=125.34.90.205&SecurityKey=20260122224123&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ab4cd43f521202eea4d948861aaff25d
CCTV12,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=202601222240528c6cbc4f1a9541b789c47b615aa73b20&mdspid=&spid=699004&netType=4&sid=5501083627&pid=2028597139&timestamp=20260122224052&Channel_ID=0116_2600001300-99000-201600010012854&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=125.34.89.168&SecurityKey=20260122224052&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6289b3fbc68537d3d2a84ad9ecd7b7d4
CCTV13,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202601222247016702890c45dc493486134c3cae459271&mdspid=&spid=699004&netType=4&sid=2202208864&pid=2028597139&timestamp=20260122224701&Channel_ID=0116_2600001300-99000-201600010012866&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=36.138.171.74&SecurityKey=20260122224701&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=acafd7233b0e5b949147084824271c38
CCTV13,http://pull-hs-f5.flive.douyincdn.com/media/stream-695180860228633260/index.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1769679988&major_anchor_level=common&sign=71caa1f6b7f3159013b402e1b0400258&t_id=037-20260122174627710B9646E4C8968A739B-Pdey7N&volcSecret=71caa1f6b7f3159013b402e1b0400258&volcTime=1769679988
CCTV14,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=20260122224022f728fd15a9344e12a0652a4a12e9a562&mdspid=&spid=699004&netType=4&sid=5500212875&pid=2028597139&timestamp=20260122224022&Channel_ID=0116_2600001300-99000-201600010012853&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=125.34.91.26&SecurityKey=20260122224022&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=92a109bf9b546d91922d71cfe8f8c2dd
CCTV15,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=2026012222395106d323b6633943f698aa33bdc6818e72&mdspid=&spid=699004&netType=4&sid=5501083628&pid=2028597139&timestamp=20260122223951&Channel_ID=0116_2600001300-99000-201600010012852&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=125.34.91.136&SecurityKey=20260122223951&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8c72d66fdf36c41a1ee55037df42c23e
CCTV17,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=202601222239210cf3d0462e1845f189ac67ff8aea7936&mdspid=&spid=699004&netType=4&sid=5501083631&pid=2028597139&timestamp=20260122223921&Channel_ID=0116_2600001300-99000-201600010012851&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=125.34.88.234&SecurityKey=20260122223921&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2524956c23199047249664c689e8226c
CCTV17,http://pull-hls-f1.douyincdn.com/media/stream-118718742662742700/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202601221742256B9606FA61162587CB21-Ip1SzT&wsSecret=ca8200bd266ac1b328d437977308cd82&wsTime=6971f102
CCTV5+,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=20260122224458dc6fad90137041b7a89a0ae785be0e4f&mdspid=&spid=699004&netType=4&sid=5500516288&pid=2028597139&timestamp=20260122224458&Channel_ID=0116_2600001300-99000-201600010012862&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=36.138.168.53&SecurityKey=20260122224458&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=953e6e4e0ef2b6a82297946a9db0b6e0
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,http://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
